"","x","y","coords.x","coords.y","CellType","ImageNb","aggregatedNeighbors.type1","aggregatedNeighbors.type2","clustered_neighbors"
"545",9.07734570323125,7.33791671204415,9.07734570323125,7.33791671204415,"type1","1",0.8,0.2,"1"
"546",18.6507394563377,6.32404038051669,18.6507394563377,6.32404038051669,"type2","1",0,1,"4"
"547",4.41362483595564,8.52242268999351,4.41362483595564,8.52242268999351,"type2","1",1,0,"3"
"548",3.42629761093949,8.62986330817946,3.42629761093949,8.62986330817946,"type1","1",0.6,0.4,"2"
"549",7.04983894513139,9.88635821618355,7.04983894513139,9.88635821618355,"type1","1",0.8,0.2,"1"
"550",18.9897930069669,4.63886704253329,18.9897930069669,4.63886704253329,"type2","1",0,1,"4"
"551",16.5162115855632,6.17866634918463,16.5162115855632,6.17866634918463,"type1","1",0,1,"4"
"552",11.6795802234313,5.03272574709624,11.6795802234313,5.03272574709624,"type2","1",0.6,0.4,"2"
"553",1.85570134714368,6.44471258137932,1.85570134714368,6.44471258137932,"type1","1",1,0,"3"
"554",16.4815188897797,1.52087919164951,16.4815188897797,1.52087919164951,"type2","1",0,1,"4"
"555",0.0418158651982936,0.433877929243925,0.0418158651982936,0.433877929243925,"type1","1",1,0,"3"
"556",16.0700974559154,0.0022335233045545,16.0700974559154,0.0022335233045545,"type2","1",0.2,0.8,"4"
"557",4.92164335894165,3.5704540657188,4.92164335894165,3.5704540657188,"type1","1",0.6,0.4,"2"
"558",17.0166974684452,9.34818107708127,17.0166974684452,9.34818107708127,"type2","1",0,1,"4"
"559",13.6299121814474,7.25775688019566,13.6299121814474,7.25775688019566,"type2","1",0.2,0.8,"4"
"560",12.5691066128504,9.3462969667747,12.5691066128504,9.3462969667747,"type2","1",0.8,0.2,"1"
"561",16.6776671306156,3.82700048060724,16.6776671306156,3.82700048060724,"type2","1",0.2,0.8,"4"
"562",15.0205778188656,5.26088696665424,15.0205778188656,5.26088696665424,"type2","1",0.2,0.8,"4"
"563",18.6126065955179,5.95173602793894,18.6126065955179,5.95173602793894,"type2","1",0,1,"4"
"564",19.7071697108138,0.444653035196276,19.7071697108138,0.444653035196276,"type2","1",0,1,"4"
"565",8.247783756803,2.29784057694011,8.247783756803,2.29784057694011,"type1","1",0.6,0.4,"2"
"566",14.7439315372238,6.80151650805117,14.7439315372238,6.80151650805117,"type1","1",0.4,0.6,"5"
"567",1.13762401602225,2.75860046745926,1.13762401602225,2.75860046745926,"type1","1",0.8,0.2,"1"
"568",8.9955146610107,7.93845599058676,8.9955146610107,7.93845599058676,"type1","1",0.8,0.2,"1"
"569",2.25069980279203,8.90930547820899,2.25069980279203,8.90930547820899,"type1","1",0.6,0.4,"2"
"570",1.23131928401121,9.96840748009265,1.23131928401121,9.96840748009265,"type1","1",1,0,"3"
"571",9.52910568300588,1.47928848185355,9.52910568300588,1.47928848185355,"type1","1",0.6,0.4,"2"
"572",13.150190783393,0.0753850023662161,13.150190783393,0.0753850023662161,"type1","1",0.4,0.6,"5"
"573",17.4990370345911,2.41533330864515,17.4990370345911,2.41533330864515,"type2","1",0.2,0.8,"4"
"574",16.0922112932165,9.19424829428983,16.0922112932165,9.19424829428983,"type2","1",0.2,0.8,"4"
"575",3.15536223808208,4.64555639177566,3.15536223808208,4.64555639177566,"type2","1",1,0,"3"
"576",18.1741204614536,9.65327479735007,18.1741204614536,9.65327479735007,"type2","1",0,1,"4"
"577",13.3151461511233,8.33300240759917,13.3151461511233,8.33300240759917,"type1","1",0.8,0.2,"1"
"578",11.3825481574211,5.91834912924985,11.3825481574211,5.91834912924985,"type1","1",0.8,0.2,"1"
"579",18.2694342698039,6.88049897607863,18.2694342698039,6.88049897607863,"type2","1",0,1,"4"
"580",3.16373027719085,8.51884551846122,3.16373027719085,8.51884551846122,"type1","1",0.6,0.4,"2"
"581",12.798837886289,8.25067772340283,12.798837886289,8.25067772340283,"type1","1",0.6,0.4,"2"
"582",12.4808400231345,6.66406203751542,12.4808400231345,6.66406203751542,"type1","1",0.4,0.6,"5"
"583",15.6106191225366,0.555129660731253,15.6106191225366,0.555129660731253,"type2","1",0.4,0.6,"5"
"584",5.93347222066603,8.64339099088155,5.93347222066603,8.64339099088155,"type2","1",0.4,0.6,"5"
"585",15.2077861530743,5.16248374104968,15.2077861530743,5.16248374104968,"type2","1",0.2,0.8,"4"
"586",18.7953299204985,7.04166262081595,18.7953299204985,7.04166262081595,"type2","1",0,1,"4"
"587",3.88847918836172,3.64028216915393,3.88847918836172,3.64028216915393,"type1","1",0.6,0.4,"2"
"588",10.7235301240969,0.016362727992758,10.7235301240969,0.016362727992758,"type2","1",0.8,0.2,"1"
"589",0.524493896471441,3.00362105213426,0.524493896471441,3.00362105213426,"type1","1",1,0,"3"
"590",11.5709053249136,1.79807202539206,11.5709053249136,1.79807202539206,"type1","1",0.6,0.4,"2"
"591",8.66866882537115,9.91134644210016,8.66866882537115,9.91134644210016,"type1","1",0.6,0.4,"2"
"592",1.32145501808698,3.10492617878647,1.32145501808698,3.10492617878647,"type1","1",0.8,0.2,"1"
"593",1.65548101229575,0.553389240059339,1.65548101229575,0.553389240059339,"type2","1",1,0,"3"
"594",16.3163457925005,3.27928042808475,16.3163457925005,3.27928042808475,"type2","1",0.2,0.8,"4"
"595",18.2328755281976,3.25044238128787,18.2328755281976,3.25044238128787,"type2","1",0,1,"4"
"596",12.824693471376,9.01405119308201,12.824693471376,9.01405119308201,"type1","1",0.6,0.4,"2"
"597",2.94560127215361,3.8150203169274,2.94560127215361,3.8150203169274,"type1","1",0.6,0.4,"2"
"598",19.6322612411159,8.17435981529622,19.6322612411159,8.17435981529622,"type2","1",0,1,"4"
"599",3.92096632376174,6.26071665117788,3.92096632376174,6.26071665117788,"type1","1",0.8,0.2,"1"
"600",4.0773164311837,8.63959383191145,4.0773164311837,8.63959383191145,"type1","1",0.6,0.4,"2"
"601",7.56345177769823,4.26413173823058,7.56345177769823,4.26413173823058,"type1","1",0.6,0.4,"2"
"602",4.0519373530335,5.10686990081898,4.0519373530335,5.10686990081898,"type1","1",0.6,0.4,"2"
"603",0.215063613940103,1.58192853852443,0.215063613940103,1.58192853852443,"type1","1",1,0,"3"
"604",16.706209881199,3.59027783733488,16.706209881199,3.59027783733488,"type2","1",0.2,0.8,"4"
"605",2.99160689353403,5.50466851987201,2.99160689353403,5.50466851987201,"type1","1",0.6,0.4,"2"
"606",11.2938467656265,2.22430801700557,11.2938467656265,2.22430801700557,"type2","1",0.4,0.6,"5"
"607",3.9147262388728,9.33762320336136,3.9147262388728,9.33762320336136,"type1","1",0.8,0.2,"1"
"608",15.3197115733338,5.82562979738024,15.3197115733338,5.82562979738024,"type1","1",0.2,0.8,"4"
"609",8.1583661985373,7.29762933673685,8.1583661985373,7.29762933673685,"type1","1",1,0,"3"
"610",2.06126788696839,3.13680248071668,2.06126788696839,3.13680248071668,"type1","1",0.6,0.4,"2"
"611",13.9003112100154,0.608230195853797,13.9003112100154,0.608230195853797,"type1","1",0.4,0.6,"5"
"612",11.3576670679696,5.56033051966994,11.3576670679696,5.56033051966994,"type1","1",0.6,0.4,"2"
"613",18.3448109743527,6.18612074651551,18.3448109743527,6.18612074651551,"type2","1",0,1,"4"
"614",17.2377401842956,1.72575828460036,17.2377401842956,1.72575828460036,"type2","1",0,1,"4"
"615",0.21302927198888,8.39127663772376,0.21302927198888,8.39127663772376,"type1","1",1,0,"3"
"616",0.0439347801992551,8.78984579381368,0.0439347801992551,8.78984579381368,"type1","1",1,0,"3"
"617",1.94645333830438,4.96780054360621,1.94645333830438,4.96780054360621,"type1","1",1,0,"3"
"618",15.0020446037218,8.0316819562282,15.0020446037218,8.0316819562282,"type2","1",0,1,"4"
"619",0.0086766122850456,7.27410039058812,0.0086766122850456,7.27410039058812,"type1","1",1,0,"3"
"620",2.07396063089634,9.48545252756569,2.07396063089634,9.48545252756569,"type1","1",1,0,"3"
"621",5.41624645888539,0.649033745571057,5.41624645888539,0.649033745571057,"type1","1",0.4,0.6,"5"
"622",1.71111725343612,5.0005156536873,1.71111725343612,5.0005156536873,"type1","1",1,0,"3"
"623",9.06049410794669,0.534741175877986,9.06049410794669,0.534741175877986,"type2","1",0.6,0.4,"2"
"624",17.9271413583882,1.69907868734178,17.9271413583882,1.69907868734178,"type2","1",0,1,"4"
"625",16.6418331707717,4.64307683559231,16.6418331707717,4.64307683559231,"type2","1",0,1,"4"
"626",11.2886576001749,7.45647351636804,11.2886576001749,7.45647351636804,"type2","1",0.4,0.6,"5"
"627",19.8833520138002,3.09746261540287,19.8833520138002,3.09746261540287,"type2","1",0,1,"4"
"628",10.9254642097684,1.2095666860202,10.9254642097684,1.2095666860202,"type1","1",0.8,0.2,"1"
"629",15.053657189877,5.82566291310007,15.053657189877,5.82566291310007,"type2","1",0.6,0.4,"2"
"630",4.19906572819616,9.04085278788678,4.19906572819616,9.04085278788678,"type1","1",1,0,"3"
"631",12.9674987449229,8.24067990549101,12.9674987449229,8.24067990549101,"type1","1",0.6,0.4,"2"
"632",5.88455780361232,6.08532410503952,5.88455780361232,6.08532410503952,"type1","1",0.8,0.2,"1"
"633",4.15832405039425,8.0717289955842,4.15832405039425,8.0717289955842,"type1","1",0.8,0.2,"1"
"634",16.4007085775616,1.50537562139966,16.4007085775616,1.50537562139966,"type2","1",0,1,"4"
"635",19.2334865659717,3.81327911999759,19.2334865659717,3.81327911999759,"type2","1",0,1,"4"
"636",0.19674007418067,0.887040146993735,0.19674007418067,0.887040146993735,"type1","1",1,0,"3"
"637",16.4166018077548,1.82339800021037,16.4166018077548,1.82339800021037,"type2","1",0.2,0.8,"4"
"638",8.00734136231183,0.398855402279379,8.00734136231183,0.398855402279379,"type1","1",0.6,0.4,"2"
"639",15.6528797048851,8.45616704090754,15.6528797048851,8.45616704090754,"type2","1",0.2,0.8,"4"
"640",6.30811307082918,5.86953413038903,6.30811307082918,5.86953413038903,"type1","1",0.8,0.2,"1"
"641",2.02940890198011,0.737431886115021,2.02940890198011,0.737431886115021,"type1","1",0.8,0.2,"1"
"642",9.30666481162405,4.61184930706041,9.30666481162405,4.61184930706041,"type1","1",0.4,0.6,"5"
"643",6.84139473077682,1.91802286444491,6.84139473077682,1.91802286444491,"type1","1",0.2,0.8,"4"
"644",5.26157152485246,9.38817549851936,5.26157152485246,9.38817549851936,"type1","1",0.8,0.2,"1"
"645",13.8557402514397,3.82272661112767,13.8557402514397,3.82272661112767,"type2","1",0.2,0.8,"4"
"646",3.2934717533741,6.32371346298313,3.2934717533741,6.32371346298313,"type1","1",0.8,0.2,"1"
"647",13.6135825978761,7.42585292013079,13.6135825978761,7.42585292013079,"type2","1",0.2,0.8,"4"
"648",15.5324740614982,3.84984846035351,15.5324740614982,3.84984846035351,"type2","1",0,1,"4"
"649",1.24885586442998,1.29568006097334,1.24885586442998,1.29568006097334,"type1","1",1,0,"3"
"650",0.0305702580021383,8.97324517443288,0.0305702580021383,8.97324517443288,"type1","1",1,0,"3"
"651",0.765106782318163,0.248556802024129,0.765106782318163,0.248556802024129,"type1","1",1,0,"3"
"652",6.15009765066799,4.35757741334322,6.15009765066799,4.35757741334322,"type2","1",1,0,"3"
"653",9.29517149174445,9.47924572514215,9.29517149174445,9.47924572514215,"type2","1",0.6,0.4,"2"
"654",2.14676190412794,5.61062976365916,2.14676190412794,5.61062976365916,"type1","1",1,0,"3"
"655",1.59334904413956,1.11957985629348,1.59334904413956,1.11957985629348,"type1","1",0.8,0.2,"1"
"656",16.1682649860362,1.37754832208133,16.1682649860362,1.37754832208133,"type2","1",0,1,"4"
"657",8.86748455383179,0.0996763510888187,8.86748455383179,0.0996763510888187,"type2","1",0.6,0.4,"2"
"658",8.7263811941253,9.85020905014277,8.7263811941253,9.85020905014277,"type2","1",0.8,0.2,"1"
"659",17.5534731528911,9.75560254151757,17.5534731528911,9.75560254151757,"type2","1",0,1,"4"
"660",14.6290697170066,8.16324135599458,14.6290697170066,8.16324135599458,"type2","1",0,1,"4"
"661",0.579281169275807,7.16240798945817,0.579281169275807,7.16240798945817,"type1","1",1,0,"3"
"662",10.9179911654169,1.95085103269531,10.9179911654169,1.95085103269531,"type1","1",0.2,0.8,"4"
"663",2.23124612268559,5.38962860950791,2.23124612268559,5.38962860950791,"type1","1",1,0,"3"
"664",19.3481359464272,7.98296757075388,19.3481359464272,7.98296757075388,"type2","1",0,1,"4"
"665",0.885697233208977,5.07300891578882,0.885697233208977,5.07300891578882,"type1","1",1,0,"3"
"666",12.2024093447255,1.0391861059765,12.2024093447255,1.0391861059765,"type1","1",0.4,0.6,"5"
"667",0.533662724317472,9.4033619161906,0.533662724317472,9.4033619161906,"type1","1",1,0,"3"
"668",15.5998017679954,3.93918118064639,15.5998017679954,3.93918118064639,"type2","1",0,1,"4"
"669",5.15914193336532,0.498620872791468,5.15914193336532,0.498620872791468,"type2","1",0.6,0.4,"2"
"670",1.47704135374019,9.31446801762539,1.47704135374019,9.31446801762539,"type1","1",1,0,"3"
"671",16.1609688115634,4.31662363664313,16.1609688115634,4.31662363664313,"type2","1",0,1,"4"
"672",4.10742455068566,8.7874316929855,4.10742455068566,8.7874316929855,"type1","1",0.6,0.4,"2"
"673",11.4357247485195,5.51014587442081,11.4357247485195,5.51014587442081,"type2","1",0.8,0.2,"1"
"674",9.26922530353704,2.53307220225311,9.26922530353704,2.53307220225311,"type2","1",0.6,0.4,"2"
"675",16.5784417112232,4.69833544389744,16.5784417112232,4.69833544389744,"type2","1",0,1,"4"
"676",11.4564725697027,3.94619488342358,11.4564725697027,3.94619488342358,"type1","1",1,0,"3"
"677",3.59512270538045,8.93686708014032,3.59512270538045,8.93686708014032,"type2","1",0.8,0.2,"1"
"678",15.197485790502,6.13125705785917,15.197485790502,6.13125705785917,"type2","1",0.4,0.6,"5"
"679",9.5067342496405,8.88157955369905,9.5067342496405,8.88157955369905,"type2","1",0.8,0.2,"1"
"680",10.8624518330416,7.14656913446764,10.8624518330416,7.14656913446764,"type2","1",0.4,0.6,"5"
"681",0.315178169795653,9.79769343483687,0.315178169795653,9.79769343483687,"type1","1",1,0,"3"
"682",12.7142263049751,4.63539849768041,12.7142263049751,4.63539849768041,"type2","1",0.4,0.6,"5"
"683",18.8485600937847,2.1069095732312,18.8485600937847,2.1069095732312,"type2","1",0,1,"4"
"684",5.2392069446106,1.53677306448811,5.2392069446106,1.53677306448811,"type1","1",0.8,0.2,"1"
"685",17.5624690568607,7.15575126812986,17.5624690568607,7.15575126812986,"type1","1",0,1,"4"
"686",12.0802736610604,0.0001962398495269,12.0802736610604,0.0001962398495269,"type2","1",0.6,0.4,"2"
"687",7.37865875100017,5.25893494872188,7.37865875100017,5.25893494872188,"type2","1",0.6,0.4,"2"
"688",18.9114468985761,3.14640767846624,18.9114468985761,3.14640767846624,"type2","1",0,1,"4"
"689",7.23099412865628,2.17370308541402,7.23099412865628,2.17370308541402,"type2","1",0.6,0.4,"2"
"690",4.47512549488027,1.37277826586118,4.47512549488027,1.37277826586118,"type1","1",0.8,0.2,"1"
"691",19.9161799808871,1.92224060145895,19.9161799808871,1.92224060145895,"type2","1",0,1,"4"
"692",8.64882119009018,0.0281920994605022,8.64882119009018,0.0281920994605022,"type2","1",0.6,0.4,"2"
"693",12.7579049888103,7.520894274822,12.7579049888103,7.520894274822,"type2","1",0.6,0.4,"2"
"694",12.8442487121075,3.71370807302666,12.8442487121075,3.71370807302666,"type2","1",0,1,"4"
"695",8.18089483341001,1.33272988013715,8.18089483341001,1.33272988013715,"type1","1",0.6,0.4,"2"
"696",4.65372750976372,4.67170409165414,4.65372750976372,4.67170409165414,"type1","1",0.8,0.2,"1"
"697",11.8563933608253,2.10190443041971,11.8563933608253,2.10190443041971,"type1","1",0.4,0.6,"5"
"698",3.807001501668,8.0396105595319,3.807001501668,8.0396105595319,"type1","1",0.8,0.2,"1"
"699",17.1458011294442,7.94395636807442,17.1458011294442,7.94395636807442,"type2","1",0.4,0.6,"5"
"700",12.4369236147947,5.9452434371858,12.4369236147947,5.9452434371858,"type1","1",0.6,0.4,"2"
"701",1.13105218271234,6.90738764899123,1.13105218271234,6.90738764899123,"type1","1",0.6,0.4,"2"
"702",0.0220407826306212,8.21661876776877,0.0220407826306212,8.21661876776877,"type1","1",1,0,"3"
"703",8.59581901232654,9.17732091866194,8.59581901232654,9.17732091866194,"type1","1",0.4,0.6,"5"
"704",14.5582229698772,5.20225094505497,14.5582229698772,5.20225094505497,"type2","1",0,1,"4"
"705",2.87018045789909,9.45336679428001,2.87018045789909,9.45336679428001,"type1","1",0.8,0.2,"1"
"706",14.3402502876319,8.82987878740565,14.3402502876319,8.82987878740565,"type2","1",0.4,0.6,"5"
"707",9.67407558776968,4.04241185400429,9.67407558776968,4.04241185400429,"type1","1",0.4,0.6,"5"
"708",18.0964453886699,7.68786598556114,18.0964453886699,7.68786598556114,"type2","1",0,1,"4"
"709",3.29281440560809,3.7426456679473,3.29281440560809,3.7426456679473,"type1","1",0.6,0.4,"2"
"710",18.0439431204498,2.2292602581639,18.0439431204498,2.2292602581639,"type2","1",0,1,"4"
"711",12.5879528722456,2.61426714031641,12.5879528722456,2.61426714031641,"type2","1",0.4,0.6,"5"
"712",5.70112228560739,3.24392378372266,5.70112228560739,3.24392378372266,"type1","1",0.6,0.4,"2"
"713",12.2718651746255,3.73642284759609,12.2718651746255,3.73642284759609,"type2","1",0.4,0.6,"5"
"714",6.2585069609462,9.00142368570737,6.2585069609462,9.00142368570737,"type2","1",0.4,0.6,"5"
"715",10.1367330532488,6.42030582122618,10.1367330532488,6.42030582122618,"type2","1",0.6,0.4,"2"
"716",1.83060550478744,0.427195923231313,1.83060550478744,0.427195923231313,"type1","1",0.8,0.2,"1"
"717",7.82086381071104,0.537737089559062,7.82086381071104,0.537737089559062,"type1","1",0.8,0.2,"1"
"718",18.5906779369161,4.9311303053496,18.5906779369161,4.9311303053496,"type2","1",0,1,"4"
"719",1.24565445184055,9.60641254874283,1.24565445184055,9.60641254874283,"type1","1",1,0,"3"
"720",10.8517038002783,8.95303846697164,10.8517038002783,8.95303846697164,"type1","1",0.4,0.6,"5"
"721",16.7034153014838,3.52519565021118,16.7034153014838,3.52519565021118,"type2","1",0.2,0.8,"4"
"722",11.0345459853478,3.45273315499879,11.0345459853478,3.45273315499879,"type1","1",1,0,"3"
"723",17.7795768607822,7.52863616761973,17.7795768607822,7.52863616761973,"type2","1",0.2,0.8,"4"
"724",11.0548818567671,5.50511927537952,11.0548818567671,5.50511927537952,"type2","1",0.8,0.2,"1"
"725",0.305793932242182,3.48389743727257,0.305793932242182,3.48389743727257,"type1","1",1,0,"3"
"726",19.3841161591206,5.99209960115559,19.3841161591206,5.99209960115559,"type2","1",0,1,"4"
"727",3.86315254037999,0.55169212664575,3.86315254037999,0.55169212664575,"type1","1",0.8,0.2,"1"
"728",14.274001791164,2.66163946070792,14.274001791164,2.66163946070792,"type1","1",0.6,0.4,"2"
"729",12.8267164851521,3.20161233252989,12.8267164851521,3.20161233252989,"type2","1",0,1,"4"
"730",18.3886617508453,5.39340270867682,18.3886617508453,5.39340270867682,"type2","1",0,1,"4"
"731",1.41775282949832,0.194797140271857,1.41775282949832,0.194797140271857,"type1","1",0.8,0.2,"1"
"732",4.33847164454822,2.66527827280762,4.33847164454822,2.66527827280762,"type1","1",0.6,0.4,"2"
"733",14.9943028268496,7.23475099496067,14.9943028268496,7.23475099496067,"type2","1",0.2,0.8,"4"
"734",11.8778848026498,6.67762840808061,11.8778848026498,6.67762840808061,"type1","1",0.2,0.8,"4"
"735",4.47647897914965,5.36092748855216,4.47647897914965,5.36092748855216,"type1","1",0.8,0.2,"1"
"736",12.1705375828705,1.29165388360835,12.1705375828705,1.29165388360835,"type2","1",0.6,0.4,"2"
"737",3.09007192696121,6.89528400418379,3.09007192696121,6.89528400418379,"type1","1",0.8,0.2,"1"
"738",14.4192321082539,7.56655851595991,14.4192321082539,7.56655851595991,"type2","1",0,1,"4"
"739",16.6448289995178,9.41875355057406,16.6448289995178,9.41875355057406,"type2","1",0,1,"4"
"740",7.46537009169836,6.72390413726041,7.46537009169836,6.72390413726041,"type1","1",0.6,0.4,"2"
"741",6.068537397396,7.15146702533915,6.068537397396,7.15146702533915,"type1","1",0.6,0.4,"2"
"742",1.33850637438619,2.12662079141347,1.33850637438619,2.12662079141347,"type1","1",0.8,0.2,"1"
"743",12.1094731334424,6.24967493586722,12.1094731334424,6.24967493586722,"type2","1",0.8,0.2,"1"
"744",4.42969796770996,9.45822422949817,4.42969796770996,9.45822422949817,"type1","1",1,0,"3"
"745",15.6226173402489,6.48293645623711,15.6226173402489,6.48293645623711,"type2","1",0.2,0.8,"4"
"746",0.566677425203805,2.4014647960794,0.566677425203805,2.4014647960794,"type1","1",1,0,"3"
"747",13.7388421665735,8.51560079843149,13.7388421665735,8.51560079843149,"type1","1",0.6,0.4,"2"
"748",12.587868526395,8.24613642971767,12.587868526395,8.24613642971767,"type1","1",0.6,0.4,"2"
"749",3.74067565381173,1.47723023492966,3.74067565381173,1.47723023492966,"type1","1",1,0,"3"
"750",17.7856577591664,2.07122083288315,17.7856577591664,2.07122083288315,"type2","1",0,1,"4"
"751",4.96045942485737,6.11408983153602,4.96045942485737,6.11408983153602,"type1","1",0.6,0.4,"2"
"752",5.14714970262426,5.0633994976724,5.14714970262426,5.0633994976724,"type1","1",0.8,0.2,"1"
"753",18.8582297742654,0.832931200031851,18.8582297742654,0.832931200031851,"type2","1",0,1,"4"
"754",13.3462115668491,8.48235084061214,13.3462115668491,8.48235084061214,"type2","1",1,0,"3"
"755",12.1947416408054,5.21142673590468,12.1947416408054,5.21142673590468,"type1","1",0.4,0.6,"5"
"756",6.22868778158494,6.08445680131612,6.22868778158494,6.08445680131612,"type1","1",0.8,0.2,"1"
"757",12.7435782395528,7.41131045801195,12.7435782395528,7.41131045801195,"type2","1",0.6,0.4,"2"
"758",8.26729909071095,6.87454319801065,8.26729909071095,6.87454319801065,"type1","1",1,0,"3"
"759",18.6077439105108,9.87355423598401,18.6077439105108,9.87355423598401,"type2","1",0,1,"4"
"760",5.5269491883992,4.68594309117871,5.5269491883992,4.68594309117871,"type1","1",0.8,0.2,"1"
"761",3.85554699739158,2.81519414591219,3.85554699739158,2.81519414591219,"type2","1",1,0,"3"
"762",5.34256750488445,4.91020127871765,5.34256750488445,4.91020127871765,"type1","1",1,0,"3"
"763",18.8421000879678,8.73050128448794,18.8421000879678,8.73050128448794,"type2","1",0,1,"4"
"764",19.3086765341839,6.28772760263843,19.3086765341839,6.28772760263843,"type2","1",0,1,"4"
"765",7.79906893775214,7.95909850385482,7.79906893775214,7.95909850385482,"type2","1",0.6,0.4,"2"
"766",17.3904587943066,2.90692513041133,17.3904587943066,2.90692513041133,"type2","1",0.2,0.8,"4"
"767",13.9271750030209,3.82588681712415,13.9271750030209,3.82588681712415,"type2","1",0.2,0.8,"4"
"768",13.420415796693,0.673223454281898,13.420415796693,0.673223454281898,"type1","1",0.6,0.4,"2"
"769",11.411644729013,7.19044728954727,11.411644729013,7.19044728954727,"type1","1",0.2,0.8,"4"
"770",5.62976844091312,0.32354558207592,5.62976844091312,0.32354558207592,"type2","1",0.6,0.4,"2"
"771",14.4981215134455,7.95356056766563,14.4981215134455,7.95356056766563,"type2","1",0,1,"4"
"772",10.9398591074397,0.0018972506261383,10.9398591074397,0.0018972506261383,"type1","1",0.4,0.6,"5"
"773",1.04721732749869,1.77704937469559,1.04721732749869,1.77704937469559,"type1","1",1,0,"3"
"774",11.0161599436295,2.47793535568723,11.0161599436295,2.47793535568723,"type2","1",0.4,0.6,"5"
"775",1.39917239829101,0.770568402100503,1.39917239829101,0.770568402100503,"type1","1",0.8,0.2,"1"
"776",11.4914520319394,6.64587757858019,11.4914520319394,6.64587757858019,"type2","1",0.6,0.4,"2"
"777",15.3622948271977,6.50883353095103,15.3622948271977,6.50883353095103,"type2","1",0.2,0.8,"4"
"778",5.32315154220706,3.59485269056834,5.32315154220706,3.59485269056834,"type1","1",0.6,0.4,"2"
"779",7.32975860288164,1.72402830385704,7.32975860288164,1.72402830385704,"type2","1",0.4,0.6,"5"
"780",6.71610538690864,6.59495474267948,6.71610538690864,6.59495474267948,"type2","1",0.8,0.2,"1"
"781",16.1471737761852,0.514505354537149,16.1471737761852,0.514505354537149,"type2","1",0.2,0.8,"4"
"782",2.88167889472627,3.06844960278392,2.88167889472627,3.06844960278392,"type1","1",0.6,0.4,"2"
"783",14.4746263529464,9.1662886201908,14.4746263529464,9.1662886201908,"type2","1",0.6,0.4,"2"
"784",7.8272121273473,6.90393979760472,7.8272121273473,6.90393979760472,"type1","1",1,0,"3"
"785",18.4523818290332,8.11866091950061,18.4523818290332,8.11866091950061,"type2","1",0,1,"4"
"786",17.1750691151374,0.314841516243317,17.1750691151374,0.314841516243317,"type2","1",0,1,"4"
"787",4.68886111845966,8.87387574132685,4.68886111845966,8.87387574132685,"type1","1",0.8,0.2,"1"
"788",15.930923476281,6.63730796197327,15.930923476281,6.63730796197327,"type2","1",0,1,"4"
"789",11.2488881159609,5.65960572098545,11.2488881159609,5.65960572098545,"type1","1",0.6,0.4,"2"
"790",15.4877283416808,7.39528505588178,15.4877283416808,7.39528505588178,"type2","1",0,1,"4"
"791",14.6270210465032,2.9944798373397,14.6270210465032,2.9944798373397,"type1","1",0.6,0.4,"2"
"792",13.573296562472,2.3133665640894,13.573296562472,2.3133665640894,"type1","1",0.8,0.2,"1"
"793",3.67557510289203,5.55044008423045,3.67557510289203,5.55044008423045,"type2","1",1,0,"3"
"794",13.2608415653616,0.131124908175645,13.2608415653616,0.131124908175645,"type2","1",0.6,0.4,"2"
"795",5.89513581065953,9.41775106959092,5.89513581065953,9.41775106959092,"type1","1",0.4,0.6,"5"
"796",0.237498442818282,2.7000956542121,0.237498442818282,2.7000956542121,"type1","1",1,0,"3"
"797",3.25926059834543,6.62726002483605,3.25926059834543,6.62726002483605,"type1","1",1,0,"3"
"798",11.4545481629579,1.79827837228461,11.4545481629579,1.79827837228461,"type2","1",0.8,0.2,"1"
"799",19.1226472857774,5.60886941829468,19.1226472857774,5.60886941829468,"type2","1",0,1,"4"
"800",1.84887380779644,8.37865762574102,1.84887380779644,8.37865762574102,"type2","1",0.4,0.6,"5"
"801",18.2991185270477,7.02715946112953,18.2991185270477,7.02715946112953,"type2","1",0,1,"4"
"802",15.7253421240586,8.73730619270966,15.7253421240586,8.73730619270966,"type1","1",0,1,"4"
"803",13.9085681413339,2.12865438905143,13.9085681413339,2.12865438905143,"type1","1",0.6,0.4,"2"
"804",17.9632716597419,3.49775434466719,17.9632716597419,3.49775434466719,"type2","1",0,1,"4"
"805",12.2971213792337,0.572034409279253,12.2971213792337,0.572034409279253,"type2","1",0.2,0.8,"4"
"806",13.1923732840135,0.629202490188273,13.1923732840135,0.629202490188273,"type2","1",0.6,0.4,"2"
"807",16.0554824111461,2.19625382990687,16.0554824111461,2.19625382990687,"type1","1",0,1,"4"
"808",4.56404967837477,0.556284276152716,4.56404967837477,0.556284276152716,"type2","1",0.8,0.2,"1"
"809",6.57468812780152,3.96011927660773,6.57468812780152,3.96011927660773,"type1","1",0.6,0.4,"2"
"810",2.80060104527916,9.10643663890856,2.80060104527916,9.10643663890856,"type1","1",0.8,0.2,"1"
"811",3.11419236960569,9.83288601293002,3.11419236960569,9.83288601293002,"type1","1",0.8,0.2,"1"
"812",14.8916812368436,8.59290232086316,14.8916812368436,8.59290232086316,"type2","1",0,1,"4"
"813",15.5488701519306,6.10948890119568,15.5488701519306,6.10948890119568,"type1","1",0.2,0.8,"4"
"814",13.4664710595275,6.86711364420309,13.4664710595275,6.86711364420309,"type1","1",0.2,0.8,"4"
